item_id;title;brand;rating;rating_num;price;price_shipping;price_total;image_url;url;referer;others
N82E16814130937;"EVGA GeForce GTX 760 4GB GDDR5 PCI Express 3.0 SLI Support Video Card 04G-P4-2766-KR";EVGA;4.6;45;395;0;395;https://c1.neweggimages.com/ProductImageCompressAll300/14-130-937-08.jpg;https://www.newegg.com/evga-geforce-gtx-760-04g-p4-2766-kr/p/N82E16814130937;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '1 x DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 11.1', 'Model': '04G-P4-2766-KR'}"
N82E16814932138;"GIGABYTE GeForce GTX 1660 OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR5, GV-N1660OC-6GD Video Card";GIGABYTE;4.4;54;195;40.71;235.71;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-138-04.jpg;https://www.newegg.com/gigabyte-geforce-gtx-1660-gv-n1660oc-6gd/p/N82E16814932138;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'GV-N1660OC-6GD'}"
N82E16814932174;"GIGABYTE GeForce RTX 2060 Super WINDFORCE OC 8G Graphics Card, 2 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N206SWF2OC-8GD Video Card";GIGABYTE;3.9;41;318;46.78;364.78;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-174-V01.jpg;https://www.newegg.com/gigabyte-geforce-rtx-2060-super-gv-n206swf2oc-8gd/p/N82E16814932174;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '7680 x 4320 @ 60 Hz', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'GV-N206SWF2OC-8GD'}"
N82E16814932437;"GIGABYTE VISION OC GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TVISION OC-12GD";GIGABYTE;4.3;64;1282.98;0;1282.98;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-437-V06.jpg;https://www.newegg.com/gigabyte-geforce-rtx-3080-ti-gv-n308tvision-oc-12gd/p/N82E16814932437;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '2 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'GV-N308TVISION OC-12GD'}"
N82E16814487077;"EVGA GeForce GTX 970 04G-P4-2978-KR 4GB FTW GAMING w/ACX 2.0, Silent Cooling Graphics Card";EVGA;4.3;259;459.17;0;459.17;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-077-S99.jpg;https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2978-kr/p/N82E16814487077;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': 'Analog: 2048 x 1536', 'DisplayPort': '1 x DisplayPort 1.2', 'HDMI': '1 x HDMI 2.0', 'DirectX': 'DirectX 12', 'Model': '04G-P4-2978-KR'}"
N82E16814487446;"EVGA GeForce GTX 1660 Ti SC ULTRA GAMING, 06G-P4-1667-KR, 6GB GDDR6, Dual Fan, Metal Backplate";EVGA;4.5;60;644.99;0;644.99;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-446-V08.jpg;https://www.newegg.com/evga-geforce-gtx-1660-ti-06g-p4-1667-kr/p/N82E16814487446;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '1 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': '06G-P4-1667-KR'}"
N82E16814932489;"GIGABYTE GeForce RTX 3080 GAMING OC 12G Graphics Card, 3 x WINDFORCE Fans, 12GB 384-bit GDDR6X, GV-N3080GAMING OC-12GD Video Card";GIGABYTE;4.6;88;987.9;0;987.9;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-489-V01.jpg;https://www.newegg.com/gigabyte-geforce-rtx-3080-gv-n3080gaming-oc-12gd/p/N82E16814932489;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '2 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'GV-N3080GAMING OC-12GD'}"
N82E16814137598;"MSI Ventus GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X 10G OC";MSI;4.4;123;866.22;0;866.22;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-598-V33.jpg;https://www.newegg.com/msi-geforce-rtx-3080-rtx-3080-ventus-3x-10g-oc/p/N82E16814137598;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12', 'Model': 'RTX 3080 VENTUS 3X 10G OC'}"
N82E16814137663;"MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti GAMING TRIO 8G";MSI;0;0;744.89;0;744.89;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-663-S13.jpg;https://www.newegg.com/msi-geforce-rtx-3070-ti-rtx-3070-ti-gaming-trio-8g/p/N82E16814137663;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'RTX 3070 Ti GAMING TRIO 8G'}"
N82E16814137678;"MSI Ventus GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X 10G OC LHR";MSI;4.7;25;837.87;0;837.87;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-678-V10.jpg;https://www.newegg.com/msi-geforce-rtx-3080-rtx-3080-ventus-3x-10g-oc-lhr/p/N82E16814137678;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'RTX 3080 VENTUS 3X 10G OC LHR'}"
N82E16814137718;"MSI Ventus GeForce RTX 2060 12GB GDDR6 PCI Express 3.0 x16 Video Card RTX 2060 VENTUS 12G OC";MSI;5;4;415.5;49.99;465.49;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-718-S01.jpg;https://www.newegg.com/msi-geforce-rtx-2060-rtx-2060-ventus-12g-oc/p/N82E16814137718;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-12?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814137480;"MSI GeForce GTX 1650 4GB GDDR5 PCI Express 3.0 x16 Low Profile Video Card GTX 1650 4GT LP OC";MSI;4.1;31;329.99;0;329.99;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-480-V01.jpg;https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-4gt-lp-oc/p/N82E16814137480;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'GTX 1650 4GT LP OC'}"
N82E16814137528;"MSI GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2070 SUPER VENTUS GP OC";MSI;4.2;72;675;0;675;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-528-V01.jpg;https://www.newegg.com/msi-geforce-rtx-2070-super-rtx-2070-super-ventus-gp-oc/p/N82E16814137528;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'RTX 2070 SUPER VENTUS GP OC'}"
N82E16814137661;"MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Gaming X Trio 8G";MSI;4.7;141;711.74;0;711.74;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-661-01.jpg;https://www.newegg.com/msi-geforce-rtx-3070-ti-gaming-x-trio-8g/p/N82E16814137661;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'RTX 3070 Ti Gaming X Trio 8G'}"
N82E16814137665;"MSI Suprim GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti SUPRIM X 8G";MSI;4.6;68;767.98;0;767.98;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-665-S01.jpg;https://www.newegg.com/msi-geforce-rtx-3070-ti-rtx-3070-ti-suprim-x-8g/p/N82E16814137665;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'RTX 3070 Ti SUPRIM X 8G'}"
N82E16814137667;"MSI GeForce GT 730 2GB DDR3 PCI Express 2.0 Low Profile Video Card N730K-2GD3H/LPV1";MSI;4.3;4;89.5;0;89.5;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-667-S01.jpg;https://www.newegg.com/msi-geforce-gt-730-n730k-2gd3h-lpv1/p/N82E16814137667;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '4096 x 2160', 'DisplayPort': '', 'HDMI': '1 x HDMI 1.4a', 'DirectX': 'DirectX 12', 'Model': 'N730K-2GD3H/LPV1'}"
N82E16814137672;"MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR";MSI;4.9;103;499;53.04;552.04;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-672-V02.jpg;https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-gaming-x-8g-lhr/p/N82E16814137672;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'RTX 3060 Ti Gaming X 8G LHR'}"
N82E16814137688;"MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card RTX 3070 SUPRIM 8G LHR";MSI;5;10;707.94;0;707.94;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-688-S02.jpg;https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-suprim-8g-lhr/p/N82E16814137688;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'RTX 3070 SUPRIM 8G LHR'}"
N82E16814137709;"MSI Mech Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 Video Card RX 6500 XT MECH 2X 4G OC";MSI;4.3;14;179.99;0;179.99;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-709-01.jpg;https://www.newegg.com/msi-radeon-rx-6500-xt-rx-6500-xt-mech-2x-4g-oc/p/N82E16814137709;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '1 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'RX 6500 XT MECH 2X 4G OC'}"
N82E16814932220;"GIGABYTE GeForce RTX 2060 SUPER GAMING OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N206SGAMING OC-8GD Video Card";GIGABYTE;4.8;5;695;0;695;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-220-V01.jpg;https://www.newegg.com/gigabyte-geforce-rtx-2060-super-gv-n206sgaming-oc-8gd/p/N82E16814932220;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320 @ 60 Hz', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'GV-N206SGAMING OC-8GD'}"
N82E16814932241;"GIGABYTE GeForce GTX 1650 4GB GDDR5 PCI Express 3.0 x16 Low Profile Video Card GV-N1650OC-4GL";GIGABYTE;4.1;8;155;49.99;204.99;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-241-V06.jpg;https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1650oc-4gl/p/N82E16814932241;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320 @ 60 Hz', 'DisplayPort': '1 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'GV-N1650OC-4GL'}"
N82E16814133851;"PNY GeForce RTX 4070 Ti 12GB VERTO Triple Fan Graphics Card DLSS 3";"PNY Technologies, Inc.";0;0;814.97;0;814.97;https://c1.neweggimages.com/ProductImageCompressAll300/14-133-851-09.jpg;https://www.newegg.com/pny-geforce-rtx-4070-ti-vcg4070t12tfxpb1/p/N82E16814133851;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'VCG4070T12TFXPB1'}"
N82E16814137018;"MSI GeForce GTX 1060 6GB GDDR5 PCI Express 3.0 x16 ATX Video Card GeForce GTX 1060 GAMING 6G";MSI;4.5;56;489;0;489;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-018-S99.jpg;https://www.newegg.com/msi-geforce-gtx-1060-gaming-6g/p/N82E16814137018;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0', 'DirectX': 'DirectX 12', 'Model': 'GeForce GTX 1060 GAMING 6G'}"
N82E16814137060;"MSI GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 Video Card GTX 1050 Ti GAMING 4G";MSI;4.4;7;228.88;0;228.88;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-060-01.jpg;https://www.newegg.com/msi-geforce-gtx-1050-ti-gtx-1050-ti-gaming-4g/p/N82E16814137060;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '1 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0', 'DirectX': 'DirectX 12', 'Model': 'GTX 1050 Ti GAMING 4G'}"
N82E16814137111;"MSI GeForce GTX 1080 Ti 11GB GDDR5X PCI Express 3.0 x16 SLI Support Video Card GeForce GTX 1080 TI ARMOR 11G OC";MSI;2.9;71;749;0;749;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-111-Z01.jpg;https://www.newegg.com/msi-geforce-gtx-1080-ti-armor-11g-oc/p/N82E16814137111;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '2 x DisplayPort', 'HDMI': '2 x HDMI', 'DirectX': 'DirectX 12', 'Model': 'GeForce GTX 1080 TI ARMOR 11G OC'}"
N82E16814137318;"MSI GeForce GT 1030 2GB DDR4 PCI Express 3.0 x16 (Uses x4) Low Profile Video Card GT 1030 2GD4 LP OC";MSI;4.7;17;102.5;0;102.5;https://c1.neweggimages.com/ProductImageCompressAll300/14-137-318-V05.jpg;https://www.newegg.com/msi-geforce-gt-1030-gt-1030-2gd4-lp-oc/p/N82E16814137318;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '1 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'GT 1030 2GD4 LP OC'}"
N82E16814129186;"Visiontek Radeon HD 5450 2GB DDR3 (DVI-I, HDMI, VGA), 900356";VisionTek;4.2;5;71.56;0;71.56;https://c1.neweggimages.com/ProductImageCompressAll300/14-129-186-04.jpg;https://www.newegg.com/visiontek-radeon-hd-5450-900356/p/N82E16814129186;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '2560 x 1600', 'DisplayPort': '', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 11', 'Model': '900356'}"
N82E16814129321;"VisionTek Radeon HD 7750 2GB GDDR5 PCI Express x16 Video Card w/ 6x mDP to HDMI active adapters 900614-HDMIKIT";VisionTek;0;0;310;0;310;https://c1.neweggimages.com/ProductImageCompressAll300/14-129-321-08.jpg;https://www.newegg.com/visiontek-radeon-hd-7750-900614-hdmikit/p/N82E16814129321;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '6 x Mini DisplayPort', 'HDMI': '', 'DirectX': '', 'Model': '900614-HDMIKIT'}"
N82E16814932460;"GIGABYTE Vision OC GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080VISION OC-10GD (rev. 2.0) (LHR)";GIGABYTE;4.9;82;951.88;0;951.88;https://c1.neweggimages.com/ProductImageCompressAll300/14-932-460-01.jpg;https://www.newegg.com/gigabyte-geforce-rtx-3080-gv-n3080vision-oc-10gd/p/N82E16814932460;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '2 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'GV-N3080VISION OC-10GD (rev. 2.0)'}"
N82E16814500514;"ZOTAC Trinity GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card ZT-A30810D-10P";ZOTAC;5;4;1524.99;0;1524.99;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-514-V01.jpg;https://www.newegg.com/zotac-zt-a30810d-10p/p/N82E16814500514;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'ZT-A30810D-10P'}"
N82E16814500519;"ZOTAC GAMING GeForce RTX 3070 Twin Edge OC LHR 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, White LED Logo Lighting, ZT-A30700H-10PLHR";ZOTAC;4.8;12;579;0;579;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-519-V01.jpg;https://www.newegg.com/zotac-geforce-rtx-3070-zt-a30700h-10plhr/p/N82E16814500519;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'ZT-A30700H-10PLHR'}"
N82E16814500533;"ZOTAC GAMING GeForce RTX 3090 Ti AMP Extreme Holo 24GB GDDR6X 384-bit 21 Gbps PCIE 4.0 Gaming Graphics Card, HoloBlack, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30910B-10P";ZOTAC;4.1;7;1913.99;0;1913.99;https://c1.neweggimages.com/ProductImageCompressAll300/14-500-533-01.jpg;https://www.newegg.com/zotac-geforce-rtx-3090-ti-zt-a30910b-10p/p/N82E16814500533;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
N82E16814487154;"EVGA GeForce GTX 960 04G-P4-1962-KR 4GB SC GAMING, Only 6.8 inches, Perfect for mITX Build Graphics Card";EVGA;4.4;55;420;0;420;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-154-09.jpg;https://www.newegg.com/evga-geforce-gtx-960-04g-p4-1962-kr/p/N82E16814487154;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': 'Analog: 2048 x 1536', 'DisplayPort': '1 x DisplayPort 1.2', 'HDMI': '1 x HDMI 2.0', 'DirectX': 'DirectX 12', 'Model': '04G-P4-1962-KR'}"
N82E16814487466;"EVGA GeForce RTX 2080 SUPER FTW3 ULTRA GAMING Video Card, 08G-P4-3287-KR, 8GB GDDR6, iCX2 Technology, RGB LED, Metal Backplate";EVGA;4.6;48;849;0;849;https://c1.neweggimages.com/ProductImageCompressAll300/14-487-466-V10.jpg;https://www.newegg.com/evga-geforce-rtx-2080-super-08g-p4-3287-kr/p/N82E16814487466;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': '08G-P4-3287-KR'}"
1FT-00FX-00018;"Geforce GTX950 2G GDDR5 memory 128Bit PC Desktop video card PCI Express 2.0 computer card graffics/video cards  gpu";LISM;0;0;99.99;0;99.99;https://c1.neweggimages.com/ProductImageCompressAll300/B601S220523HRwz1.jpg;https://www.newegg.com/p/1FT-00FX-00018;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 12', 'Model': ''}"
1FT-00H9-00033;"51RISC Graphics Card RTX3070 8GB NVIDIA GPU 12Pin GDDR6 256bit HDMI*1 DP*3 PCI-E 4.0 x16 rtx3070 8gb Gaming Video card";51Risc;0;0;499;0;499;https://c1.neweggimages.com/ProductImageCompressAll300/B86XS23041704A6IP41.jpg;https://www.newegg.com/nvidia-geforce-rtx-3070/p/1FT-00H9-00033;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '3 x DisplayPort', 'HDMI': '1 x HDMI', 'DirectX': 'DirectX 12', 'Model': 'RTX 3070'}"
1FT-00HW-00013;"Geforce GT610 1G 64-Bit DDR3 PCI Express 2.0 x16 DirectX 12 Gaming Video Card Gaming GPU ITX compatible";Mannajue;0;0;29.99;0;29.99;https://c1.neweggimages.com/ProductImageCompressAll300/B601S2211250NB51K4D.jpg;https://www.newegg.com/p/1FT-00HW-00013;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': ''}"
27N-000F-000N5;"Powercolor AMD Radeon RX 6600 8GB Competitive Edition Video Card,8GB 128-bit GDDR6,PCI Express 4.0,1 x HDMI 2.1 , 3 x DisplayPort 1.4";PowerColor;0;0;362.58;0;362.58;https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2203220G17K3EC.jpg;https://www.newegg.com/powercolor-radeon-rx-6600-8gb/p/27N-000F-000N5;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.1', 'DirectX': 'DirectX 12', 'Model': 'Radeon RX 6600 8GB'}"
27N-001D-001Z1;"Dell AMD FirePro V4900 High Profile 1GB GDDR5 128 Bit PCI-e Workstation Video Graphic Card C8MR2";DELL;0;0;54.07;0;54.07;https://c1.neweggimages.com/ProductImageCompressAll300/A9AXS2205190EDLGR60.jpg;https://www.newegg.com/dell-amd-firepro-v4900/p/27N-001D-001Z1;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '', 'DisplayPort': '', 'HDMI': '', 'DirectX': '', 'Model': 'AMD FirePro V4900'}"
N82E16814125871;"GIGABYTE GeForce GTX 1070 DirectX 12 GV-N1070G1 GAMING-8GD R2 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card";GIGABYTE;4.4;314;579;0;579;https://c1.neweggimages.com/ProductImageCompressAll300/14-125-871-S99.jpg;https://www.newegg.com/gigabyte-geforce-gtx-1070-gv-n1070g1-gaming-8gd-r2/p/N82E16814125871;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4', 'HDMI': '1 x HDMI 2.0b', 'DirectX': 'DirectX 12', 'Model': 'GV-N1070G1 GAMING-8GD R2'}"
N82E16814126519;"ASUS TUF Gaming GeForce RTX 3070 V2 OC Edition 8GB GDDR6 PCI Express 4.0 Video Card TUF-RTX3070-O8G-V2-GAMING (LHR)";ASUS;4.7;38;599.99;49.99;649.98;https://c1.neweggimages.com/ProductImageCompressAll300/14-126-519-01.jpg;https://www.newegg.com/asus-geforce-rtx-3070-tuf-rtx3070-o8g-v2-gaming/p/N82E16814126519;https://www.newegg.com/GPUs-Video-Graphics-Cards/SubCategory/ID-48/Page-13?Tid=7709;"{'MaxResolution': '7680 x 4320', 'DisplayPort': '3 x DisplayPort 1.4a', 'HDMI': '2 x HDMI 2.1', 'DirectX': 'DirectX 12 Ultimate', 'Model': 'TUF-RTX3070-O8G-V2-GAMING'}"
